%batchNum lastTS numPackets totalBytes avgInterAT stdInterAT avgLength stdLength ipSrc ipDst ipSrcDst ipv4 ipv6 icmp4 icmp6 ipMaskSrc[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] ipMaskDst[30] [29] [28] [27] [26] [25] [24] [23] [22] [21] [20] [19] [18] [17] [16] numTCP numUDP  othersL4 srcPortTCP dstPortTCP srcPortUDP dstPortUDP ipSrcPort ipDstPort tcpSyn tcpFin tcpRes flows flowsTCP flowsUDP flowsOther avgPacketsFlowTCP stdPacketsFlowTCP avgPacketsFlowUDP stdPacketsFlowUDP avgPacketsFlowOther stdPacketsFlowOther avgInterAtFlowTCP stdInterAtFlowTCP avgInterAtFlowUDP stdInterAtFlowUDP avgInterAtFlowOther stdInterAtFlowOther avgLengthFlowTCP stdLengthFlowTCP avgLengthFlowUDP stdLengthFlowUDP avgLengthFlowOther stdLengthFlowOther onePacketFlows httpPackets httpFlows sslPackets sslFlows smtpPackets smtpFlows auxFet
11 5537539 44409 35105217 11.265082225726514 13.492602664058051 796.4414900857571 675.2105313864533 3130 1292 4294 44346 63 123 63 2998 2939 2870 2780 2692 2632 2574 2523 2472 2420 2357 2269 2168 2029 1846 1119 993 830 652 478 322 204 122 69 37 21 13 9 6 5 36709 7107 407 1428 36709 801 7107 3797 44347 852 515 423 5489 4094 970 425 8.966536394723986 34.67170690064171 7.32680412371134 34.06021048297162 1.3952941176470588 3.343122879619487 5228548.307034685 146897.15626669585 5256805.197938144 154336.37332074714 5283216.254117647 136473.39479602955 7473.615779189057 44592.910041058065 4626.307216494845 40610.43337507419 115.01092896174863 363.8463240723803 2941 27109 2564 636 150 96 22 0
12 6037506 43288 33968152 11.554423183582918 13.670458093192133 792.5288490702503 680.3430883596336 3273 1278 4420 43194 94 109 94 3139 3074 2999 2915 2827 2754 2693 2640 2583 2522 2442 2350 2227 2070 1878 1115 994 840 654 478 319 202 117 67 36 20 12 8 5 4 36870 5744 471 1500 36870 789 5744 3961 43195 827 556 441 5594 4199 931 464 8.780662062395809 38.120554937463545 6.169709989258862 24.927413420762775 1.4525862068965518 4.652817092531333 5732054.057394618 148351.47182817117 5745966.083780881 147259.86740867016 5788574.808189655 146554.00288046995 7367.092164801144 50424.49426940794 3236.0827067669175 26645.880151665624 119.36312849162012 451.9777828622966 2994 26672 2622 528 118 64 19 0
13 6537503 43090 34456397 11.609110538413317 13.784928808834408 805.552742320101 676.3997563445325 3126 1225 4253 43030 60 122 60 3007 2947 2878 2804 2729 2668 2608 2557 2510 2452 2372 2288 2177 2018 1840 1060 939 793 626 462 312 199 117 64 35 20 12 8 5 4 35728 6813 367 1450 35728 798 6810 3840 43031 862 500 390 5395 4027 969 399 8.872113235659299 33.84699134258643 7.030959752321982 35.03156471406593 1.3759398496240602 3.197743565355802 6223190.8974422645 147861.22120477908 6251245.406604747 150423.16179699576 6290675.483709273 145485.67270932285 7407.421653836603 43487.728929460834 4757.853457172343 43177.11654932427 92.58888888888889 288.9736723878723 2791 25580 2538 553 125 195 18 0
14 7037501 45765 38355915 10.9308543196922 13.459656759774408 842.5850797416633 671.5889637549323 3108 1253 4282 45765 0 112 0 2998 2946 2886 2798 2723 2670 2610 2554 2496 2445 2378 2279 2160 2010 1834 1082 971 817 652 476 326 204 120 66 36 20 12 8 5 4 38352 6897 404 1439 38350 781 6896 3799 45764 891 500 391 5508 4176 942 390 9.183908045977011 41.81608267299727 7.321656050955414 36.39868292803966 1.323076923076923 2.260587624989664 6732079.407088122 151458.2550018193 6741764.0477707 148590.00639698573 6755479.902564103 147205.36120597663 8082.732934131736 56267.354144554745 4867.6518046709125 45459.4596862293 140.44198895027625 545.9532339877267 3002 28547 2623 572 120 91 25 0
15 7537536 45600 38895266 10.971280633625135 13.53875225377623 859.5526065722305 671.0555559818881 2970 1260 4111 45476 124 102 124 2852 2794 2720 2633 2560 2502 2446 2390 2338 2274 2208 2142 2044 1919 1758 1078 957 805 638 469 317 199 119 68 37 21 13 9 6 5 38062 6966 346 1424 38062 743 6966 3663 45477 752 461 456 5180 3934 895 351 9.675139806812405 46.044995234790015 7.783240223463687 38.025660257105685 1.6296296296296295 6.719025163317901 7225635.220894763 149634.52689619173 7250005.233519553 155656.1222265573 7293375.472934473 148452.6295621611 8687.628622267412 62607.27344719717 5254.309843400448 47146.35583156844 130.43827160493828 376.88898715931634 2747 28876 2461 529 127 193 28 0
16 8037513 42898 34661554 11.660377798507463 13.843123427584661 815.0952851263962 675.0062672733629 3107 1238 4284 42804 94 117 94 2988 2936 2862 2777 2698 2635 2574 2521 2469 2414 2351 2260 2162 2017 1835 1087 972 823 639 466 308 199 120 67 36 20 12 8 5 4 35753 6541 393 1315 35753 774 6540 3718 42805 837 527 323 5363 4014 921 428 8.907075236671648 35.02327150034596 7.1020629750271445 32.725008284331345 1.411214953271028 4.60749085323203 7732668.32610862 147246.79492451643 7753634.781758958 152203.06000742665 7781886.64953271 147076.06441476458 7633.254608868959 45870.28165514489 4349.70792616721 38345.27916568408 82.70466321243524 176.18445939006637 2875 25684 2586 536 103 168 22 0
17 8537510 47962 40385741 10.435183639398998 13.050440701530873 850.3254658385093 671.8906840982689 3300 1239 4476 47838 124 119 124 3190 3130 3065 2974 2890 2838 2780 2725 2675 2621 2541 2451 2328 2168 1979 1080 951 792 628 466 312 198 118 67 36 20 12 8 5 4 40378 6871 470 1530 40378 827 6871 3992 47839 872 489 445 5671 4194 1008 469 9.6275631855031 50.355223617230116 6.816468253968254 25.64998298214108 1.5202558635394456 5.986124681240806 8226645.626847878 148420.20179145964 8239112.805555556 148884.40268214414 8279782.083155651 142811.40366027466 8596.478063900811 68833.40235424183 4280.670634920635 27901.626761756757 99.23033707865169 442.34418319278757 3108 29428 2587 481 140 107 24 0
18 9037510 44674 36283372 11.19696800053743 13.358231524557803 818.0662638378463 677.1482615927079 3098 1254 4288 44644 30 109 30 2974 2919 2845 2765 2682 2615 2560 2508 2467 2401 2319 2225 2118 1969 1785 1089 971 806 634 459 309 196 115 66 36 20 12 8 5 4 37730 6381 424 1445 37728 775 6381 3777 44643 845 488 399 5460 4125 945 390 9.146666666666667 37.426245854852695 6.752380952380952 27.989113529915095 1.4435897435897436 2.8424438744656295 8730360.287515152 150863.97674071914 8749660.402116403 149368.06485350349 8778363.105128204 143503.08698670153 7817.335838991271 46281.38283181399 4238.762962962963 31522.398144744115 223.6875 1820.5733908829134 2909 27692 2549 1127 135 76 15 0
19 9537527 43704 35298360 11.448532441961628 13.6371240562407 813.4270998963015 678.814472669156 3097 1278 4258 43611 93 122 93 2975 2916 2843 2750 2661 2600 2535 2488 2442 2383 2309 2214 2126 1990 1813 1099 975 813 644 472 317 203 120 68 36 20 12 8 5 4 37146 5982 361 1467 37146 792 5979 3797 43612 969 488 402 5472 4152 948 372 8.946531791907514 31.5757530265036 6.310126582278481 24.925585452032664 1.5483870967741935 5.040961249859063 9230043.160645472 149104.4037979058 9243391.72257384 148504.1170911825 9293042.405913979 143656.06090111082 7673.062620423892 41358.54147679084 3600.43776371308 27368.470723067618 131.20975609756098 588.1667633107252 2875 26811 2587 572 109 75 11 0
20 10037522 42242 33374204 11.841353668355989 13.915087475525361 795.5210116082283 677.6265277813118 3150 1247 4305 42210 32 177 32 3030 2963 2882 2786 2698 2623 2550 2498 2449 2393 2312 2224 2114 1967 1786 1097 969 809 632 460 309 195 114 67 37 21 13 9 6 5 35801 5862 370 1455 35801 753 5862 3855 42211 840 497 414 5492 4137 935 420 8.653855450809765 30.477328243506857 6.26951871657754 25.70010091742395 1.3785714285714286 1.9241572057347478 9731128.643461445 152463.0470174076 9753136.006417112 146798.34996834196 9803321.7 142044.11628818166 7301.613729755862 40551.27220525676 3363.863101604278 27488.290901034445 116.00515463917526 343.5698956484347 2853 24836 2585 1027 107 55 14 0
21 10537503 44302 35763812 11.294316949765088 13.603415851932985 812.8947631602873 678.0058452031576 3201 1214 4353 44239 63 152 63 3080 3011 2936 2842 2761 2692 2623 2581 2538 2477 2410 2314 2206 2056 1875 1071 959 801 632 465 309 199 119 67 36 20 12 8 5 4 37847 5854 386 1429 37847 838 5854 3911 44240 885 502 389 5652 4236 1018 398 8.934608120868743 33.954511869535025 5.75049115913556 23.402999656610444 1.5100502512562815 3.634010202345856 1.0227044855288008E7 150180.2729264295 1.0247229667976424E7 150155.64201423232 1.0263979417085428E7 140509.35204026054 7666.811614730878 46197.17058742111 3208.205304518664 25880.59576725723 99.77314814814815 395.7525239151169 2949 27029 2753 506 128 241 15 0
22 11037506 44710 35528994 11.190242810786618 13.455198371229262 801.8731606030514 679.3256293478222 3097 1279 4250 44616 94 101 94 2977 2923 2844 2757 2670 2611 2547 2493 2445 2382 2321 2230 2117 1959 1787 1092 954 806 635 460 307 191 116 65 36 20 12 8 5 4 37507 6536 472 1451 37505 793 6536 3847 44615 791 453 345 5459 4091 955 413 9.168174040576876 36.24142950295286 6.843979057591623 26.99247519731169 1.6150121065375302 5.619707625975997 1.0722806825959424E7 146518.0283952093 1.0749804953926701E7 151240.84304279133 1.076610092251816E7 128088.14182528466 7702.873838630807 48270.806242413906 4191.340314136126 29424.397471365144 133.609756097561 776.8166787853003 2834 25875 2528 464 148 97 17 0
23 11537501 44704 35094354 11.191749854514526 13.36594077500462 791.1695748230308 678.7418166356401 3271 1272 4481 44644 60 138 60 3121 3056 2979 2895 2811 2749 2689 2635 2582 2517 2443 2356 2237 2068 1886 1101 969 809 632 445 298 190 114 64 36 20 12 8 5 4 37033 7074 399 1468 37033 847 7074 4017 44645 1007 582 430 5748 4262 1044 442 8.689113092444861 36.69528411273716 6.775862068965517 26.944262747738286 1.3506787330316743 2.994338549398897 1.1230100850070389E7 147671.46315616323 1.1265848365900382E7 155379.89606644964 1.1284930221719457E7 147641.33678098887 7169.190755513843 48949.48559633876 4331.875478927203 30457.91537265315 84.38916256157636 196.3484386482508 3067 25811 2721 636 162 76 18 0
24 12037521 48470 39866454 10.322502735173297 12.74323854460678 827.4542133665421 678.0418507816269 3358 1204 4528 48470 0 108 0 3216 3140 3047 2943 2863 2800 2740 2678 2623 2553 2483 2376 2261 2092 1894 1058 928 780 618 459 313 195 115 64 35 19 11 7 4 3 41211 6741 410 1494 41211 817 6741 4096 48470 946 544 508 5785 4327 1041 417 9.524150681765658 41.44366144762487 6.475504322766571 26.00563376485964 1.2422062350119905 1.2436891050130083 1.1731219046452507E7 146982.8017327957 1.1742243028818443E7 147608.08002000148 1.1771776069544364E7 148075.80590796244 8211.325629766581 56305.19806215774 4150.399615754082 29529.5321548829 86.18579234972678 209.27061728018722 3032 30065 2781 542 122 78 16 0
25 12537513 45813 37566361 10.918615569385304 13.401142942491267 825.8410824594957 675.5756458402232 3206 1212 4365 45719 94 115 94 3081 3020 2955 2867 2795 2738 2676 2622 2559 2499 2426 2336 2220 2053 1864 1066 952 783 627 464 303 193 116 67 36 20 12 8 5 4 38287 6935 382 1442 38287 807 6933 3880 45720 794 471 370 5602 4160 1054 388 9.20360576923077 36.94860320561731 6.579696394686907 26.588240541720022 1.5231958762886597 4.999226744331279 1.2230900014903845E7 151710.27777482217 1.2254012424098672E7 149466.3054055191 1.2292416582474226E7 139683.81401085295 7959.199038461538 49696.73936285236 4204.295066413662 29948.318398984356 132.75132275132276 452.2332532487138 2931 27897 2658 388 121 41 17 0
26 13037532 45302 36954426 11.044016961879942 13.296605812624266 822.2223384136166 673.6706497975918 3198 1226 4343 45208 94 109 94 3062 2987 2913 2828 2747 2688 2628 2578 2524 2465 2394 2288 2183 2037 1857 1082 964 809 645 469 310 199 118 67 36 20 12 8 5 4 37671 6999 429 1392 37669 844 6999 3853 45207 816 469 433 5597 4138 1073 386 9.10367327211213 34.99632998779715 6.522833178005592 26.95152875336616 1.6373056994818653 5.55332136998589 1.2737205504108265E7 156448.6568683326 1.274895217054986E7 146949.55108060784 1.277816192746114E7 141061.39835416395 7819.535653855451 46168.39677293104 4266.005591798696 30741.265169262253 155.22222222222223 668.0114603142008 2966 26659 2619 1114 118 50 22 0
27 13537503 45899 37448295 10.900869868538665 13.262266915387595 822.5776040065018 677.2641037871489 3220 1224 4361 45807 92 105 92 3078 3010 2926 2848 2767 2709 2655 2597 2545 2490 2422 2327 2226 2085 1897 1068 947 814 643 464 315 204 122 66 36 20 12 8 5 4 38234 6988 480 1505 38233 795 6988 3938 45807 915 575 369 5770 4340 1012 418 8.80967741935484 40.0853266188296 6.905138339920948 26.920593965338885 1.6196172248803828 5.8311570330850815 1.3232972674884792E7 149153.8558567879 1.3240942909090908E7 150645.2457092798 1.3290474040669857E7 151565.16480434238 7590.47845125605 54255.33002900803 4417.774703557312 30260.81475070495 240.41573033707866 1430.6557072926346 3099 27054 2752 637 112 71 20 0
28 14037501 45692 37757610 10.947824754231165 13.44153579413709 831.8919978849035 674.2612180129673 3126 1244 4246 45660 32 103 32 3002 2940 2862 2773 2694 2632 2581 2523 2476 2414 2345 2247 2135 1984 1806 1081 963 806 641 468 318 201 118 65 36 20 12 8 5 4 39214 5885 458 1428 39214 759 5884 3805 45661 802 441 426 5419 4062 938 419 9.653865091088134 42.593229051158254 6.273987206823028 24.065985161448197 1.4152744630071599 3.1136009281628887 1.3731166244460857E7 149067.28210445645 1.3743260336886993E7 148905.36027612176 1.3767156632458234E7 146591.46953751933 8436.79886755293 57061.74272022006 3655.546908315565 26744.180732134027 337.55172413793105 2168.7555200499496 2893 28209 2540 543 120 45 20 0
29 14537502 44652 35597087 11.208957231238232 13.56023965587598 803.7537537537537 676.2757192854936 3278 1259 4383 44589 63 119 63 3155 3091 3025 2932 2868 2809 2747 2689 2639 2584 2511 2396 2267 2098 1895 1088 965 803 635 466 312 200 118 66 36 20 12 8 5 4 38394 5550 526 1490 38394 818 5550 3994 44590 864 501 362 5524 4060 975 489 9.456650246305419 38.88989446662996 5.6923076923076925 23.470636319255796 1.4478527607361964 4.321913535150486 1.4232834811083743E7 149911.0681371975 1.4249422332307693E7 151619.91790938354 1.4289812157464212E7 142774.92405625695 8059.207881773399 51865.81704532441 2897.686153846154 25344.040907864062 232.38565022421525 1458.9217868923126 2991 26794 2482 819 136 97 18 0
30 15037515 44935 35169838 11.135416202734602 13.237368339104973 787.8614023297491 680.9979581934296 3053 1271 4203 44876 59 125 59 2940 2886 2814 2740 2665 2608 2547 2491 2445 2375 2296 2210 2114 1961 1798 1085 967 806 638 466 312 201 118 68 37 21 13 9 6 5 39237 5109 405 1429 39235 762 5109 3762 44875 872 456 311 5346 4062 918 366 9.659527326440177 49.98950653057951 5.565359477124183 23.503487897652974 1.6092896174863387 4.084490189642964 1.4733741820531758E7 150187.85237283132 1.4750859340958606E7 149423.2867451281 1.4778551092896175E7 146091.26120630806 8001.118197488303 59353.31345352454 2868.3137254901962 26080.024632216002 252.72727272727272 1272.813838776833 2843 27145 2517 1974 132 137 23 0
31 15537506 47785 34674826 10.47099719395234 12.031251623240536 731.2046940238707 686.4611234773616 3212 1242 4405 47690 95 121 95 3078 3009 2929 2838 2764 2700 2637 2576 2527 2464 2385 2298 2181 2030 1847 1079 974 812 644 471 314 196 121 69 38 22 14 10 7 6 41732 5421 416 1413 41732 798 5420 3863 47691 841 596 462 5615 4204 982 429 9.9267364414843 75.76293369312445 5.520366598778004 22.91087842719041 1.4731934731934733 4.871543362419628 1.5230769887725975E7 149257.3641316926 1.524853183299389E7 147785.6442610953 1.530197375058275E7 151757.9087700728 7558.323501427212 66234.2191496416 2922.431771894094 25156.480149257764 164.85792349726776 795.9112521578492 3008 26468 2676 4395 126 176 23 0
32 16037509 52007 40078746 9.62126488753776 11.730630030447742 776.9086803132511 686.6319503043269 3211 1232 4359 51887 120 128 120 3097 3030 2952 2870 2787 2716 2666 2611 2557 2497 2417 2323 2193 2045 1855 1076 951 802 645 469 314 198 121 68 36 20 12 8 5 4 45827 5488 444 1560 45827 816 5487 4050 51888 835 669 399 5682 4272 961 449 10.727294007490636 76.72942086460205 5.710718002081165 23.345925941468163 1.5412026726057906 5.897981988506605 1.5736185565074906E7 150707.7269607261 1.5738247882414153E7 145557.14479615254 1.5778310699331848E7 142924.18356307477 8715.503277153559 72635.08253414328 2936.8241415192506 24912.977064816037 129.66310160427807 515.6390303552171 3051 30280 2713 4556 141 137 20 0
33 16537501 48754 37031009 10.263444170771757 12.105879537482036 764.4465752859089 684.532472552094 3135 1205 4299 48754 0 118 0 3011 2941 2870 2777 2691 2633 2587 2534 2479 2414 2348 2256 2141 2007 1825 1073 952 798 643 476 310 192 117 66 35 19 11 7 4 3 41925 6236 475 1380 41925 780 6236 3797 48754 870 514 397 5491 4108 941 442 10.205696202531646 75.03402181930372 6.626992561105207 28.61236402558931 1.341628959276018 2.9651062718931187 1.6234123559883155E7 150501.34823675116 1.6244288681190223E7 150620.7984966708 1.628436712443439E7 148452.1022055942 8047.987341772152 65981.10622632298 4191.886291179596 34318.33941589558 143.15083798882682 752.7916165029303 2931 26981 2625 4246 136 132 15 0
34 17037531 48754 38066961 10.261619913402146 12.112253957997835 788.2759670338772 684.0378865689686 3154 1191 4236 48726 28 109 28 3033 2981 2912 2824 2745 2680 2620 2565 2512 2446 2379 2283 2164 2005 1824 1064 957 814 648 480 319 198 118 67 36 20 12 8 5 4 41427 6621 569 1347 41425 749 6620 3795 48725 834 520 357 5494 4021 905 568 10.302661029594628 76.31772028334217 7.316022099447514 31.400408203702003 1.2429577464788732 1.7472312100602057 1.6735160484456602E7 151174.5532107875 1.6735684532596685E7 152333.28742604656 1.6784809264084507E7 147985.69349800766 8283.665671641791 67272.20579409438 5248.329281767956 38781.53680172908 94.28804347826087 301.800997995872 2956 28051 2589 4155 134 104 16 0
35 17537506 49797 37349590 10.046534991661476 11.935741876218126 757.2391330792312 686.6145725833063 3185 1248 4294 49703 94 118 94 3058 2988 2900 2814 2733 2661 2605 2548 2498 2435 2364 2274 2162 2011 1843 1104 995 844 667 489 323 202 119 66 37 21 13 9 6 5 42741 6331 513 1396 42741 776 6331 3870 49704 993 540 493 5664 4225 928 511 10.116213017751479 71.26368403837886 6.822198275862069 26.515000633993765 1.4187866927592956 4.293990703807306 1.72332539147929E7 151020.3609679822 1.726180161314655E7 154686.9272621372 1.7281493254403133E7 145452.1374742623 7838.402130177515 61385.07161398031 4544.704103671706 31733.14097197257 137.954802259887 444.7389064555228 3025 28603 2754 4035 129 133 19 0
36 18037509 50387 37365537 9.927197284043757 11.813102282413098 748.1125392916491 687.0756262240134 3283 2075 5260 50293 94 126 94 3139 3073 2997 2908 2818 2762 2698 2648 2589 2532 2457 2354 2248 2088 1885 1291 1065 854 661 480 321 201 118 67 36 20 12 8 5 4 43280 6424 463 1461 43280 797 6424 3920 50294 1657 567 422 6455 4972 1007 476 8.704746580852776 65.18699045713961 6.379344587884806 26.069687374446787 1.434873949579832 4.3937025216483985 1.77410854151247E7 138505.54991269577 1.7743694E7 149568.89743694867 1.7792009651260503E7 142080.22005671848 6670.363837489944 56085.06104631953 4153.280039721946 31741.972634305217 107.99418604651163 260.99243729576034 3847 27735 2564 4123 101 158 18 0
37 18537533 50848 38406996 9.839068925486492 11.807489126844459 762.1584545472585 688.6615847731235 3273 1211 4393 50785 63 111 63 3150 3083 2993 2906 2829 2751 2689 2625 2575 2511 2435 2334 2211 2065 1874 1064 949 793 626 455 305 194 114 66 36 20 12 8 5 4 43777 6323 574 1343 43777 807 6323 3923 50786 843 598 366 5667 4134 1001 532 10.589501693275277 76.66388322916809 6.316683316683316 26.10544972787302 1.406015037593985 3.680368566048092 1.8239266685050797E7 152743.89852161848 1.824214387812188E7 148374.8175457758 1.828334893045113E7 150308.53656318074 8271.194000967585 69889.5636520962 4182.624375624376 31777.802544031776 152.08839779005524 769.5569544077606 3061 28216 2706 4723 116 186 21 0
